product_id,barcode,product_name,type,purchase_price,selling_price,price_without_taxes,selling_wcard,date,hour
1588,10001629,şORT,şORT,16.0,34.99,16.0,39.99,2015-09-17,00:29:51
1591,10001632,FAME GÜPÜRLÜ GÖMLEK,Gömlek,30.0,54.99,30.0,59.99,2015-09-17,00:39:03
1592,10001633,FAME SıYAH BEYAZ ÇıZGıLı ,Hırka,30.0,54.99,30.0,59.99,2015-09-17,00:41:07
1593,10001634,FAME 1209 HIRKA,Hırka,27.0,49.99,27.0,54.99,2015-09-17,00:43:15
5204,10005410,715 Gömlek,Gömlek,36.72,69.95,34.0,74.95,2018-03-30,17:33:01
1598,10001639,D78265 CEKET,Ceket,57.0,109.99,57.0,117.5,2015-09-17,00:55:31
5286,10005494,1736 Gömlek,Gömlek,25.0,54.95,25.0,59.95,2018-04-17,18:17:30
5285,10005493,1859 Gömlek,Gömlek,25.0,54.95,25.0,59.95,2018-04-17,18:16:53
5206,10005412,509-a Kısa Bluz,Bluz,21.6,39.95,20.0,44.95,2018-03-30,17:34:44
5207,10005413,714 Gömlek,Gömlek,37.8,69.95,35.0,74.95,2018-03-30,17:35:22
1605,10001646,1043 RELAX JEANS,Kot Pantolon,32.0,64.99,32.0,69.99,2015-09-17,01:33:07
1606,10001648,13807 ARMUT YK ıPLı GÖMLEK,Gömlek,23.0,34.9,23.0,39.9,2015-09-17,01:39:45
1607,10001649,13808 ÖNÜ FRMRLI DNTLı GÖMLEK,Gömlek,20.0,29.9,20.0,34.9,2015-09-17,01:41:36
1608,10001650,13827 NRC.YKLI CEPLı KOL GÖMLEK,Gömlek,22.0,29.9,22.0,34.9,2015-09-17,01:43:00
1609,10001651,14014 HIRKA,Hırka,26.0,49.99,26.0,54.99,2015-09-17,01:44:19
1610,10001652,5950046 BLUZ,Bluz,26.0,34.9,26.0,39.9,2015-09-17,01:45:16
1612,10001654,ESQ NAKIşLI GÖMLEK,Gömlek,20.0,39.99,20.0,44.99,2015-09-17,01:55:41
1613,10001655,3107 ELBıSE,Elbise,24.0,49.99,24.0,54.99,2015-09-17,02:17:49
1785,10001832,Kırçıllı Bisiklet Yaka,Kazak,25.0,44.99,25.0,49.99,2015-11-04,13:07:34
1614,10001656,1292 GÖMLEK ELBıSE,Elbise,25.0,49.99,25.0,54.99,2015-09-17,02:19:15
1615,10001657,8010 KOLYELı TUNıK,Bluz,15.0,29.99,15.0,34.99,2015-09-17,02:21:06
1616,10001658,1103 BÜSTıYER,Büstiyer,13.0,24.99,13.0,27.5,2015-09-17,02:22:25
1618,10001660,3103 2Lı TAKIM,Elbise,24.0,49.99,24.0,54.99,2015-09-17,02:25:32
1619,10001661,15BY091 ÇıZGıLı GÖMLEK,Gömlek,27.0,49.99,27.0,54.99,2015-09-17,02:29:54
2562,10002643,Omuz Vat. Ceket Desenli,Ceket,18.0,39.99,18.0,44.9,2016-06-03,18:07:56
1620,10001662,15K317 ATLAS DESENLı KMERLı ELBıSE,Elbise,28.0,49.99,28.0,54.99,2015-09-17,02:32:02
1624,10001666,ÖNÜ KISA ARKASI UZUN GÖMLEK,Gömlek,16.0,29.99,16.0,34.99,2015-09-17,02:44:26
1625,10001667,ıSPANYOL PAÇA PANTALON,Pantolon,16.0,29.99,16.0,34.99,2015-09-17,02:47:33
1634,10001676,3828 Hkm Yaka Kolsuz Bluz,Bluz,24.0,44.99,24.0,49.99,2015-09-18,11:59:01
1628,10001670,20039 KISA BLUZ,Bluz,18.0,34.99,18.0,39.99,2015-09-17,04:42:37
1630,10001672,20277 BLUZ,Bluz,25.0,44.99,25.0,49.99,2015-09-17,04:46:56
1631,10001673,10111 UZUN GÖMLEK,Gömlek,28.0,54.99,28.0,59.99,2015-09-17,04:48:29
1632,10001674,20278 BLUZ,Bluz,17.0,34.99,17.0,39.99,2015-09-17,04:50:23
1633,10001675,70045 KUMAş,KUMAş PANTOLON,32.0,59.99,32.0,64.99,2015-09-17,04:52:14
1636,10001678,2472 PAT.GMLEK,Gömlek,23.0,39.99,23.0,44.99,2015-09-21,12:10:56
1637,10001679,KAROL HIRKA,Hırka,15.0,29.99,15.0,34.99,2015-09-21,12:40:39
1638,10001680, ESQ KUS GÖZÜ BLUZ,Bluz,15.0,29.99,15.0,34.99,2015-09-21,12:41:46
1639,10001681,ESQ ÜSTU NAKISLI BLUZ,Bluz,18.0,34.99,18.0,39.99,2015-09-21,12:43:32
1640,10001683,ESQ GÖBEGı LASTIKLI BLUZ,Bluz,18.0,34.99,18.0,39.99,2015-09-21,12:45:31
1651,10001694,Süet Ceket,Ceket,25.0,49.99,25.0,54.99,2015-09-28,17:01:36
1642,10001685,HEP YEK GRı,Kot Pantolon,22.0,44.99,22.0,49.99,2015-09-21,14:20:40
1643,10001686,ASıT YIKAMA,Kot Pantolon,23.0,44.99,23.0,49.99,2015-09-21,14:21:15
1644,10001687,HEP YEKSıYAH,Kot Pantolon,22.0,45.0,22.0,49.99,2015-09-21,14:21:55
1645,10001688,1534 TRıKO,Kazak,10.0,25.0,10.0,29.99,2015-09-21,15:21:45
1646,10001689,1167 CEKET,Ceket,12.5,25.0,12.5,27.5,2015-09-21,15:22:55
1647,10001690,1524 CEKET,Ceket,13.0,25.0,13.0,27.5,2015-09-21,15:23:49
1648,10001691,1136 KOLYELı BLUZ,Bluz,10.0,25.0,10.0,29.99,2015-09-21,15:30:58
1653,10001696,Trenckot ,TRENÇKOT,20.0,25.0,20.0,30.0,2015-09-28,17:12:41
1781,10001828,160030 - Americano,Kazak,24.0,44.99,24.0,49.99,2015-10-29,12:28:07
1654,10001697,Selens Sweat,Sweat,15.0,25.0,15.0,30.0,2015-09-28,17:14:36
1655,10001698,Elbise,Elbise,15.0,25.0,15.0,30.0,2015-09-28,17:17:50
1657,10001700,2307 Ince Hırka,Hırka,12.0,24.99,12.0,27.99,2015-09-29,11:15:56
1658,10001701,2327 Araboy Hırka,Hırka,14.0,27.5,14.0,29.99,2015-09-29,11:17:49
1659,10001702,2323 Uzun Hırka,Hırka,17.0,34.99,17.0,39.99,2015-09-29,11:18:54
1660,10001703,1101 KAPSONLU SWEAT,Sweat,17.0,34.99,17.0,37.99,2015-09-29,11:23:44
1661,10001704,1144 ISLEMELı SWEAT,Sweat,14.0,29.99,14.0,34.99,2015-09-29,11:26:44
1662,10001705,1140 ISLEMELı SWEAT,Sweat,14.0,29.99,14.0,34.99,2015-09-29,11:27:49
1665,10001708,1100 FERMUARLI SWEAT,Sweat,15.0,29.99,15.0,34.99,2015-09-29,11:32:48
1671,10001714,CZB0284 BENNU KAPSONLU,Hırka,24.0,49.99,24.0,54.99,2015-10-06,13:47:30
1672,10001715,SıMLı FLAMLI KAZAK,Kazak,19.0,39.99,19.0,44.99,2015-10-06,13:48:25
1673,10001716,CZB 1510 NAKISLI KAZAK,Kazak,20.0,39.99,20.0,44.99,2015-10-06,13:53:45
1674,10001717,1563 MULINE KAPSONLU KAZAK,Kazak,17.0,34.99,17.0,39.99,2015-10-06,13:55:28
1676,10001719,442 Triko,Kazak,25.0,49.99,25.0,54.99,2015-10-07,19:02:24
1677,10001720,3000 Gömlek - Ceket,Gömlek,25.0,49.99,25.0,54.99,2015-10-07,19:03:20
1679,10001722,Trençkot,TRENÇKOT,20.0,49.99,20.0,54.99,2015-10-07,19:06:09
1683,10001726,Püsküllü Bluz,Bluz,15.0,29.99,15.0,34.99,2015-10-07,19:12:24
5222,10005429,22304 MR GÖMLEK,Gömlek,40.0,79.95,40.0,84.95,2018-04-04,15:47:38
1684,10001727,2196 Elbise,Elbise,30.0,59.99,30.0,64.99,2015-10-07,19:13:21
1688,10001731,1499 Fermuarlı Kapşonlu Sweat,Sweat,14.0,29.99,14.0,34.99,2015-10-07,19:19:06
1689,10001732,11220 Fermuarlı Elbise,Elbise,33.0,64.99,33.0,69.99,2015-10-07,19:23:28
1690,10001733,11200 Elbise Deri Garni,Elbise,27.0,54.99,27.0,59.99,2015-10-07,19:24:35
1691,10001734,11246 Gömlek,Gömlek,27.0,49.99,27.0,54.99,2015-10-07,19:27:33
1692,10001735,11218 Tayt,Tayt,15.0,29.99,15.0,34.99,2015-10-07,19:28:38
1693,10001736,11230 Balero,Ceket,25.0,34.9,25.0,39.9,2015-10-07,19:30:23
1694,10001737,11144 Tunik Gömlek,Gömlek,20.0,29.9,20.0,34.9,2015-10-07,19:32:07
1695,10001738,11245 Gömlek,Gömlek,18.0,34.99,18.0,39.99,2015-10-07,19:33:12
1696,10001739,Kot Etek Kısa,Etek,26.0,49.99,26.0,54.99,2015-10-07,19:38:02
1697,10001740,Gömlek,Gömlek,18.0,34.99,18.0,39.99,2015-10-07,19:46:12
1836,10001889,Czb Fermuarlı Tayt,Tayt,18.0,39.99,18.0,44.99,2015-11-05,14:55:31
2541,10002622,5013 Bol Pantolon,Pantolon,22.0,44.99,22.0,49.99,2016-05-31,13:38:08
1732,10001776,3116 ıspanyol Tayt,Tayt,18.0,39.99,18.0,44.99,2015-10-23,19:16:26
1702,10001745,515 Panço,Panço,35.0,39.95,35.0,44.95,2015-10-07,20:03:26
1703,10001746,ESQ CEKET,Ceket,20.0,39.99,20.0,44.99,2015-10-07,20:06:32
1704,10001747,UZUN ETEK,Etek,15.0,29.99,15.0,34.99,2015-10-07,20:07:40
1706,10001750,BÜSTıYER,Büstiyer,17.0,34.99,17.0,39.99,2015-10-07,20:09:59
2254,10002324,Fashion Çanta,Canta,25.0,50.0,25.0,52.99,2016-03-01,15:05:43
1707,10001751,HIRKA,Hırka,17.0,34.99,17.0,39.99,2015-10-07,20:10:37
1709,10001753,Kısa Kapşonlu Hırka,Hırka,20.0,39.99,20.0,44.99,2015-10-07,20:20:20
5208,10005414,Keten Etek,Etek,32.4,64.95,30.0,69.95,2018-03-30,17:36:02
1711,10001755,Fermuarlı Kapşon Sweat,Sweat,15.0,29.99,15.0,34.99,2015-10-07,20:45:44
1712,10001756,C.K Sweat,Sweat,16.0,29.99,16.0,34.99,2015-10-07,20:46:45
1713,10001757,Adidas Sweat,Sweat,14.0,29.99,14.0,34.99,2015-10-07,20:49:25
1714,10001758,Parçalı Scuba Etek,Etek,14.0,27.99,14.0,32.99,2015-10-07,21:21:36
1910,10001967,Czb Balıkçı Yaka Omu Açık,,20.0,39.99,20.0,44.99,2015-12-01,12:07:37
1715,10001759,Omuz Düğm Turuvaker Kol Kazak,Kazak,23.76,44.99,23.76,49.99,2015-10-07,21:28:35
1717,10001761,Bisk Yak Omz Derili Kazak,Kazak,25.92,49.99,25.92,54.99,2015-10-07,21:31:22
1718,10001762,1610 Bisk Yak Fitll Önü Kesik Kazak,Kazak,23.76,44.99,23.76,49.99,2015-10-07,21:32:40
1719,10001763,Reglan Kol Kısa Kazak,Kazak,30.24,54.99,30.24,59.99,2015-10-07,21:33:48
1720,10001764,8665 Jakar Midi Boy Etek,Etek,19.44,39.99,19.44,44.99,2015-10-07,21:35:19
1722,10001766,8508 Parçalı Kalem Etek,Etek,21.6,39.99,21.6,44.99,2015-10-07,21:37:13
5210,10005416,1943 Desenli Pantolon,Pantolon,35.64,69.95,33.0,74.95,2018-03-30,17:42:11
5017,10005219,2916 şeritli Tayt Pantolon,Pantolon,30.0,59.95,30.0,64.95,2018-02-09,17:36:58
5200,10005406,517 Bluz,Bluz,23.76,44.95,22.0,49.95,2018-03-30,17:24:16
1731,10001775,SIYAH KADıFE ELBıSE,Elbise,17.5,24.9,17.5,29.9,2015-10-21,12:28:53
1733,10001777,9050 Elbise,Elbise,25.0,54.99,25.0,59.99,2015-10-23,19:18:35
5280,10005488,Mngo Mdl 6 Dgme Ckt,Ceket,60.0,129.95,60.0,139.95,2018-04-14,13:00:56
1734,10001778,3130 Yarasa Kol Bluz,Bluz,26.0,34.9,26.0,39.9,2015-10-23,19:20:12
1735,10001779,8022 Deri Tayt,Tayt,20.0,44.99,20.0,49.99,2015-10-23,19:21:33
1736,10001780,8059 T Shırt,TışÖRT,15.0,34.99,15.0,39.99,2015-10-23,19:22:48
1737,10001781,8010 Kolyeli Bluz,Bluz,15.0,27.5,15.0,29.99,2015-10-23,19:23:50
1739,10001783,2508 Cepli Kısa,Gömlek,24.84,44.99,24.84,49.99,2015-10-23,19:37:52
1740,10001784,2490 Uzun Cepli Gömlek,Gömlek,24.84,44.99,24.84,49.99,2015-10-23,19:40:44
1741,10001785,2500 Kareli Kısa,Gömlek,24.84,39.99,24.84,44.99,2015-10-23,19:41:41
5231,10005438,2032 PıLıSELı SıMLı ,Etek,25.0,54.95,25.0,59.95,2018-04-04,16:02:51
1742,10001787,2479 Etnik Desen Kısa Gömlek,Gömlek,24.84,39.99,24.84,44.99,2015-10-23,19:43:16
1743,10001788,2516 Etnik Desen Kısa Gömlek,Gömlek,24.84,39.99,24.84,44.99,2015-10-23,19:44:33
1744,10001789,2488 Kareli Kısa Gömlek,Gömlek,24.84,44.99,24.84,49.99,2015-10-23,19:45:28
1745,10001790,2517 Kısa Çizgili Gömlek,Gömlek,24.84,44.99,24.84,49.99,2015-10-23,19:46:21
1784,10001831,Boğazlı Pencere Detaylı Kazak,Kazak,14.0,29.99,14.0,34.99,2015-11-04,12:06:14
1746,10001791,10143 Kısa Gömlek,Gömlek,18.0,39.99,18.0,44.99,2015-10-23,19:48:05
1750,10001795,80005 Deri Tayt,Tayt,18.0,39.99,18.0,44.99,2015-10-23,20:09:51
1751,10001796,1313 Taşlı Bisiklet Yaka Kazak,Kazak,20.0,39.99,20.0,44.99,2015-10-23,20:12:05
1752,10001797,5340 Taşlı Tüylü Kazak,Kazak,20.0,39.99,20.0,44.99,2015-10-23,20:13:17
1754,10001799,ıspanyol Tayt,Tayt,13.0,29.99,13.0,34.99,2015-10-23,20:15:06
1755,10001800,15703 Dantelli,Kazak,13.0,24.99,13.0,27.5,2015-10-23,20:20:48
1756,10001801,164557 Melekli Kazak,Kazak,23.0,44.99,23.0,49.99,2015-10-23,20:23:31
1757,10001802,4545 Balıkçı Yaka Kazak,Kazak,18.0,34.99,18.0,39.99,2015-10-23,20:24:56
1758,10001803,Sweat,Sweat,23.0,44.99,23.0,49.99,2015-10-23,20:31:58
1759,10001804,Elbise,Elbise,35.0,39.9,35.0,44.9,2015-10-23,20:36:09
1760,10001805,Omuz Açık Kazak,Kazak,10.0,24.99,10.0,29.99,2015-10-23,20:37:57
1761,10001806,2196 Elbise,Elbise,25.0,59.99,25.0,64.99,2015-10-23,20:39:43
5211,10005417,6513 Arkadan Fermuar Önden Bağcık Elbise,Elbise,37.8,74.95,35.0,79.95,2018-03-30,17:43:04
1764,10001810,ıspanyol Paça Pantalon,Pantolon,20.0,39.99,20.0,44.99,2015-10-23,20:52:15
1765,10001811,Yüksek Bel Pantalon,Kot Pantolon,22.0,44.99,22.0,49.99,2015-10-23,20:53:28
1766,10001813,Kalem Etek,Etek,15.0,29.99,15.0,34.99,2015-10-23,21:02:46
1767,10001814,Kısa Kazak Omuz Açık,Kazak,10.0,24.99,10.0,27.5,2015-10-23,21:06:29
1768,10001815,V Yaka Kazak,Kazak,17.0,34.99,17.0,39.99,2015-10-23,21:16:33
1769,10001816,15015 Kısa Kazak,Kazak,17.0,34.99,17.0,39.99,2015-10-23,21:19:23
1770,10001817,Omuz Açık Boğazlı Kazak,Kazak,25.0,44.99,25.0,49.99,2015-10-23,21:21:13
1771,10001818, Kırçıllı Kazak,Kazak,20.0,39.99,20.0,44.99,2015-10-23,21:23:38
1772,10001819,Kapşonlu buklet Hırka,Hırka,18.0,34.99,18.0,39.99,2015-10-23,21:25:03
1774,10001821,0394 Sweat,Sweat,14.0,29.99,14.0,34.99,2015-10-23,21:46:45
1775,10001822,0378 Kapşonlu Sweat,Sweat,15.0,29.99,15.0,34.99,2015-10-23,21:48:24
1776,10001823,Çelik Kumaş Tayt,Tayt,10.0,24.99,10.0,29.99,2015-10-23,21:56:29
1777,10001824,Tayt Yan Detaylı,Tayt,10.0,24.99,10.0,29.99,2015-10-23,21:57:42
1780,10001827,Desenli Tayt,Tayt,13.0,29.99,13.0,34.99,2015-10-23,22:00:08
2181,10002251,Tas. T. Tüllü Triko,Kazak,25.0,49.99,25.0,54.9,2016-02-13,12:35:45
5212,10005418,1500 Disko Tayt,Tayt,18.0,39.95,18.0,44.95,2018-03-30,17:43:43
1786,10001833,Bıkçı Yaka Kolsuz,Kazak,20.0,39.99,20.0,44.99,2015-11-04,13:08:38
1787,10001834,Degaje Yaka Salaş,Kazak,14.0,29.99,14.0,34.99,2015-11-04,13:09:36
1788,10001835,ıpli Salaş,Kazak,14.0,29.99,14.0,34.99,2015-11-04,13:10:37
1792,10001839,253 Skkny Jean,Kot Pantolon,32.4,64.99,32.4,69.99,2015-11-04,18:28:19
1794,10001841,754 Skkny Jean,Kot Pantolon,32.4,64.99,32.4,69.99,2015-11-04,18:30:01
1795,10001842,753 Skkny Jean,Kot Pantolon,32.4,64.99,32.4,69.99,2015-11-04,18:30:48
1796,10001843,751 Skkny Jean,Kot Pantolon,32.4,64.99,32.4,69.99,2015-11-04,18:31:56
1799,10001846,832 Relax Jean,Kot Pantolon,34.56,69.99,34.56,74.99,2015-11-04,18:39:47
1801,10001848,2084 Yaka Taşlı Gömlek,Gömlek,28.08,54.99,28.08,59.99,2015-11-04,18:57:55
1802,10001849,2503 Yaka Zincirli Taşlı Gömlek,Gömlek,30.24,35.95,30.24,39.95,2015-11-04,18:58:54
1803,10001851,204 Uzun Hırka,Hırka,31.32,59.99,31.32,64.99,2015-11-04,19:03:32
1804,10001852,2548 Yıldızlı Gömlek,Gömlek,28.08,54.99,28.08,59.99,2015-11-04,19:06:04
2941,10003049,124 Salaş Bluz,Bluz,18.0,39.99,18.0,44.99,2016-09-09,11:14:40
5213,10005419,1507 Önü Baskılı Tişört,TışÖRT,16.2,29.95,15.0,34.95,2018-03-30,17:44:29
5214,10005420,M014 Önden Fermuar Yüksek Bel Pant,Pantolon,32.4,64.95,30.0,69.95,2018-03-30,17:45:17
1807,10001855,2665 Trikolu Gömlek,Gömlek,23.76,34.9,23.76,39.9,2015-11-04,19:09:46
1809,10001858,Buklet V Yaka Kazak,Kazak,16.0,29.99,16.0,34.99,2015-11-04,19:52:30
1810,10001859,15012 V Kısa,Kazak,16.0,29.99,16.0,34.99,2015-11-04,19:53:48
1811,10001861,A-004 Balıkçı Yaka Kazak,Kazak,18.0,34.99,18.0,39.99,2015-11-04,19:56:44
1812,10001862,2038 Buklet Kısa Kazak,Kazak,16.0,29.99,16.0,34.99,2015-11-04,19:57:50
1813,10001863,15702 Omuz Açık Boğazlı,Kazak,25.0,44.99,25.0,49.99,2015-11-04,20:02:01
1814,10001865,15513 Arakası Fermuzrlı Kazak,Kazak,18.0,34.99,18.0,39.99,2015-11-04,20:10:21
1815,10001866,2002 Öpücük Yaka Triko,Kazak,20.0,34.99,20.0,39.99,2015-11-04,20:12:36
1816,10001867,2304 Buklet Kazak,Kazak,16.0,29.99,16.0,34.99,2015-11-04,20:17:14
1818,10001869,160027 Filli Triko,Kazak,23.0,39.99,23.0,44.99,2015-11-04,21:12:40
1821,10001872,155 Tayt,Tayt,13.0,24.99,13.0,27.5,2015-11-04,21:23:06
1822,10001873,206 Tayt,Tayt,13.0,24.99,13.0,27.5,2015-11-04,21:26:06
1825,10001876,Trko Elbise,Elbise,18.0,34.99,18.0,39.99,2015-11-04,21:31:04
1828,10001881,0394 Uzun Sweat,Sweat,14.0,29.99,14.0,34.99,2015-11-04,21:54:13
1843,10001896,Zechka Örgü Kazak,Kazak,20.0,39.99,20.0,44.99,2015-11-16,19:41:49
1844,10001897,Zara Model Kazak Boğazlı,Kazak,25.0,49.99,25.0,54.99,2015-11-16,19:43:31
1845,10001898,ZECHKA OMUZ AÇIK TRıKO,Kazak,13.0,24.99,13.0,27.5,2015-11-16,19:44:50
1848,10001901,ZECHKA BOğAZLI KAZAK,Kazak,12.0,24.99,12.0,27.5,2015-11-16,20:02:47
1849,10001902,1617 KEMERLı ELBıSE,Elbise,40.0,74.99,40.0,79.99,2015-11-16,20:08:43
1850,10001903,1447-2 SWEATH 3 ıPLıK,Sweat,18.0,34.99,18.0,39.99,2015-11-16,20:09:41
1851,10001904,1593 KAPşONLU FERMUARLI SWEATH,Sweat,20.0,39.99,20.0,44.99,2015-11-16,20:10:36
1852,10001905,4110 TRıKO ELBıSE,Elbise,30.0,54.99,30.0,59.99,2015-11-16,20:13:55
1853,10001906,şışME MONT,Mont,32.0,54.99,32.0,59.99,2015-11-16,20:39:57
1854,10001907,KAZ AYAğI CEKET,Ceket,20.0,39.99,20.0,44.99,2015-11-16,20:42:12
2044,10002105,Hepyek Yuksek Bel Sıyah,Kot Pantolon,22.0,44.99,22.0,49.99,2015-12-23,11:21:18
1855,10001908,2504 GÖMLEK,Gömlek,23.76,29.9,23.76,34.9,2015-11-16,20:45:06
1856,10001909,2512 GÖMLEK,Gömlek,23.76,39.99,23.76,44.99,2015-11-16,20:45:47
1857,10001910,2516 GÖMLEK,Gömlek,23.76,39.99,23.76,44.99,2015-11-16,20:47:13
1858,10001911,2511 GÖMLEK,Gömlek,24.84,44.99,24.84,49.99,2015-11-16,20:48:08
1859,10001912,2523 GÖMLEK,Gömlek,24.84,44.99,24.84,49.99,2015-11-16,20:49:02
1860,10001913,2527 GÖMLEK,Gömlek,24.84,44.99,24.84,49.99,2015-11-16,20:49:52
1861,10001914,KıKı TRıKO ELBıSE,Elbise,18.0,34.99,18.0,39.99,2015-11-16,20:51:31
1862,10001915,3 ıPLıK SWEAT,Sweat,17.0,34.99,17.0,39.99,2015-11-16,20:53:10
5073,10005275,590 Disko Tayt,Tayt,20.0,39.95,20.0,44.95,2018-02-28,15:46:23
1863,10001916,1446 MUMLU PANTALON,Pantolon,22.0,44.99,22.0,49.99,2015-11-16,20:58:18
1867,10001920,BUKLET V KAZAK,Kazak,15.0,29.99,15.0,34.99,2015-11-16,21:21:13
1868,10001921,15512 KISA KAZAK SALAş,Kazak,14.0,29.99,14.0,34.99,2015-11-16,21:24:39
1869,10001922,15810 BOğAZLI YAN AÇIK KAZAK,Kazak,27.0,49.99,27.0,54.99,2015-11-16,21:26:48
1870,10001923,1018 KISA KAZAK,Kazak,19.0,39.99,19.0,44.99,2015-11-16,21:29:41
1871,10001924,1009 ÖPÜCÜK YAKA KAZAK,Kazak,19.0,39.99,19.0,44.99,2015-11-16,21:35:42
1872,10001925,15151 KISA KAZAK,Kazak,16.0,34.99,16.0,39.99,2015-11-16,21:36:41
1873,10001926,1513 V YAKA KAZAK,Kazak,18.0,34.99,18.0,39.99,2015-11-16,21:37:20
2144,10002213,7206 Digital Baskı Bf Gömlek,Gömlek,25.0,54.99,25.0,59.99,2016-01-26,11:18:31
1879,10001934,10169 Buklet Dekolte Elbise,Elbise,20.0,39.99,20.0,44.99,2015-11-24,18:44:46
1880,10001935,10154 Çan Mini Etek,Etek,12.0,24.99,12.0,27.5,2015-11-24,18:46:17
1881,10001936,10192 Gömlek Garnili Bluz,Bluz,14.0,27.5,14.0,29.99,2015-11-24,18:47:21
1882,10001937,1455 V Yaka Bluz,Bluz,14.0,27.5,14.0,29.99,2015-11-24,18:48:44
1883,10001938,5341 Skllı  V Yaka Bluz,Bluz,24.0,44.99,24.0,49.99,2015-11-24,18:49:53
1884,10001939,5340 Sıfır Yaka Taşlı Bluz,Bluz,24.0,44.99,24.0,49.99,2015-11-24,18:50:35
1885,10001940,1614 Gömlek Yaka ,Kazak,20.0,39.99,20.0,44.99,2015-11-24,18:52:59
2041,10002102,1457 Fitilli Balıkçı Kazak,Kazak,12.8,24.99,12.8,27.5,2015-12-22,13:00:38
1887,10001942,2596 Yaka Taşlı Gömlek,Gömlek,26.0,54.99,26.0,59.99,2015-11-24,19:07:27
1888,10001943,2084 Yaka Taşlı Gömlek,Gömlek,26.0,54.99,26.0,59.99,2015-11-24,19:08:34
1889,10001944,5100 Uzun Tunik,Kazak,13.0,24.99,13.0,27.5,2015-11-24,19:16:22
5071,10005273,471 Midi Boy Pantolon,Pantolon,32.4,59.95,30.0,64.95,2018-02-28,15:44:43
1891,10001946,8380 Kısa Polar,Kazak,13.0,24.99,13.0,27.5,2015-11-24,19:21:14
1914,10001971,Random Yıkama Yüks Bel,Kot Pantolon,21.0,44.99,21.0,49.99,2015-12-01,17:35:50
1892,10001947,2158 Kalem Etek,Etek,10.0,24.99,10.0,27.5,2015-11-24,19:22:04
1895,10001950,3017 Yanı Yırt Yumoş Penye,Kazak,25.92,44.99,25.92,49.99,2015-11-24,19:35:46
1896,10001951,3023 Sırt Detaylı Penye,Kazak,19.44,34.99,19.44,39.99,2015-11-24,19:36:45
1897,10001952,3013 Düşükkol Penye,Kazak,19.44,34.99,19.44,39.99,2015-11-24,19:38:00
1898,10001953,3012 Balıkçı Yaka Salaş Penya,Kazak,19.44,34.99,19.44,39.99,2015-11-24,19:40:15
5072,10005274,582 Saten Bodysuıt,Bluz,26.0,49.95,26.0,54.95,2018-02-28,15:45:35
1899,10001954,1730 Yarımbalıkçı Kısa Kol ,Kazak,32.4,54.99,32.4,59.99,2015-11-24,19:41:58
5205,10005411,704 Bol Paça Pantolon,Pantolon,32.4,64.95,30.0,69.95,2018-03-30,17:33:39
2079,10002142,2241 Uzun Hırka,Hırka,18.0,49.99,18.0,54.99,2015-12-29,20:05:44
5215,10005421,Kol Büzgülü Zara Model Ceket,Ceket,52.5,109.95,52.5,119.95,2018-03-30,17:46:11
1903,10001959,4511-kısa Çizgili Kazak,Kazak,18.0,34.99,18.0,39.99,2015-11-24,20:29:43
1904,10001960,160004- Etnik Desen Degaje,Kazak,20.0,39.99,20.0,44.99,2015-11-24,20:49:54
1905,10001961,3035- Gömlek Yaka Nopeli,Kazak,25.0,44.99,25.0,49.99,2015-11-24,20:51:55
1906,10001962,3036-leopar Desen Degaje Kazak,Kazak,22.0,44.99,22.0,49.99,2015-11-24,20:53:42
1907,10001963,160034 Sırtı V Zincirli Triko,Kazak,23.0,44.99,23.0,49.99,2015-11-24,20:56:41
1908,10001964,160035 Uzun Tunik Elbise -kazak,Kazak,30.0,54.99,30.0,59.99,2015-11-24,20:58:00
1988,10002047,Cepli Gömlek,Gömlek,28.0,55.0,28.0,59.99,2015-12-14,18:23:11
5216,10005422,18y192 Elbise Kemerli,Elbise,55.0,99.95,55.0,109.95,2018-03-30,17:47:53
1912,10001969,Degaje Yaka Salaş ,Kazak,13.0,29.99,13.0,34.99,2015-12-01,12:12:43
1913,10001970,Kol ıpli Salaş Kazak,Kazak,12.0,29.99,12.0,34.99,2015-12-01,12:14:04
1915,10001972,Kolu Güpürlü Bluz,Bluz,25.0,49.99,25.0,54.99,2015-12-02,11:40:41
1916,10001973,Tasarım Gömlek,Gömlek,36.0,64.99,36.0,69.99,2015-12-02,11:48:29
1917,10001974,W Esofman Takımı,Eşofman,36.0,59.99,36.0,64.99,2015-12-02,11:49:07
1918,10001975,Fame V Yaka Trıko Elbise,Elbise,27.0,54.99,27.0,59.99,2015-12-02,11:49:55
1919,10001976,H Kısa Trıko,Kazak,15.0,29.99,15.0,34.99,2015-12-02,11:50:32
1920,10001977,Buklet Kısa Kazak ,Kazak,17.0,34.99,17.0,39.99,2015-12-02,15:01:35
5230,10005437,SÜZENELı TışÖRT,TışÖRT,14.0,29.95,14.0,34.95,2018-04-04,15:58:59
1926,10001983,T351 MAT SOFT CA,Canta,79.0,164.99,79.0,174.99,2015-12-07,19:37:50
2304,10002376,Krıstal  Taslı Genıs Kolye,Kolye,20.0,49.99,20.0,54.99,2016-04-03,14:42:20
1928,10001985,T412 GUCCI SAX M,Canta,58.5,119.99,58.5,124.99,2015-12-07,19:42:33
1929,10001986,T414 GUCCI A.BOR,Canta,52.5,119.99,52.5,124.99,2015-12-07,19:43:37
